metric,1,2,3,4,5,6,7,8,9,10,11,12,average
mae,17.372318267822266,18.477947235107422,19.22249984741211,19.746301651000977,20.187511444091797,20.581933975219727,20.963714599609375,21.333087921142578,21.674346923828125,22.021820068359375,22.409610748291016,22.861902236938477,20.571082909901936
mape,7.559584140777588,8.012075424194336,8.272194862365723,8.469980239868164,8.673039436340332,8.8411865234375,9.030255317687988,9.263102531433105,9.40434741973877,9.552123069763184,9.765568733215332,9.98027229309082,8.90197749932607
rmse,27.58879280090332,29.72426986694336,31.07940673828125,32.03367233276367,32.88035583496094,33.60105895996094,34.26485824584961,34.88924789428711,35.469642639160156,36.05133819580078,36.677894592285156,37.35466384887695,33.46793349583944
