metric,1,2,3,4,5,6,7,8,9,10,11,12,average
mae,17.05381202697754,18.995349884033203,20.13815689086914,20.902095794677734,21.531705856323242,22.14369773864746,22.752756118774414,23.31578826904297,23.82069969177246,24.304489135742188,24.87312889099121,25.589468002319336,22.11842902501424
mape,7.290616035461426,8.084189414978027,8.55281925201416,8.871931076049805,9.15163803100586,9.4327974319458,9.71236801147461,9.962451934814453,10.1931791305542,10.421708106994629,10.702614784240723,11.060338973999023,9.453054348627726
rmse,27.071456909179688,30.157276153564453,31.929960250854492,33.1541862487793,34.18398666381836,35.12548065185547,36.03055191040039,36.86326217651367,37.61603927612305,38.3348274230957,39.14756393432617,40.112709045410156,34.97727505366007
